Id,child_2020_sum,child_2025_sum,child_2030_sum,child_2035_sum,labor_2020_sum,labor_2025_sum,labor_2030_sum,labor_2035_sum,old_2020_sum,old_2025_sum,old_2030_sum,old_2035_sum
128,464.10065913544844,464.10065913544844,464.10065913544844,464.10065913544844,2837.064707473828,2848.6391325429977,2840.9260385341036,2708.038123782318,118.76832054495135,188.4171736516036,317.1693892144391,528.6842585155125
129,302.8732992757398,302.8732992757398,302.8732992757398,302.8732992757398,1562.895584089101,1569.2718118822572,1565.022706742973,1491.8165787176347,80.49754497682397,127.70339579137378,214.9676968297329,358.3260152511348
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,428.7994182025783,428.7994182025783,428.7994182025783,428.7994182025783,2212.703132739063,2221.730478006157,2215.7146667308994,2112.0716358956033,113.96613210359108,180.79885266473,304.3451590629248,507.30781885562305
133,278.3567161610947,278.3567161610947,278.3567161610947,278.3567161610947,1380.4001081287233,1402.5369230225647,1408.742737405066,1324.2657948683961,119.88011507179822,179.52440505572167,289.37967483813077,459.469812455942
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,72.63656752510053,72.63656752510053,72.63656752510053,72.63656752510053,366.82741383726926,371.34236576399525,371.25153006343504,343.63696950223016,37.21796109833879,53.53921864370564,81.71760471761522,124.89494838688519
136,1059.2516491684532,1059.2516491684532,1059.2516491684532,1059.2516491684532,3872.3697038328132,3898.077386319703,3829.157099255619,3501.447226045699,402.3783725966145,585.0053284917493,895.5306130220176,1266.5068888376836
137,222.56521294441515,222.56521294441515,222.56521294441515,222.56521294441515,1009.9635489348501,1014.0839412049849,1011.3381558368757,964.0314212485478,92.8663478565879,147.3256130180902,247.9984749423501,413.3844600870905
138,19.257588266351213,19.257588266351213,19.257588266351213,19.257588266351213,112.34489699403944,112.80323671224825,112.4977979474537,107.23556120411432,4.606889097656524,7.308488794361518,12.302641573820202,20.50706611120095
139,73.94867452173797,73.94867452173797,73.94867452173797,73.94867452173797,418.7111566064352,425.42585265275466,427.30818601145256,401.68415522812575,18.190931230342255,27.241512311882875,43.91124631450711,69.72118362449255
140,883.3891817622259,883.3891817622259,883.3891817622259,883.3891817622259,3744.0630386122903,3768.919123968992,3702.2821146297,3385.430427322903,392.0349096438862,569.967310928011,872.5103184092393,1233.9502406768975
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,232.6973765901736,232.6973765901736,232.6973765901736,232.6973765901736,1028.897289081833,1042.238885545561,1035.7999339952207,950.6674816759823,129.62016999141244,191.81976461333133,316.63951761886585,503.9986502388428
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,37.155148579526305,37.155148579526305,37.155148579526305,37.155148579526305,217.09130136035435,220.57270586536742,221.5486672386244,208.26325029771442,10.23828893099854,15.332172741215041,24.71429409649472,39.240740800386654
147,134.92338746836523,134.92338746836523,134.92338746836523,134.92338746836523,1306.0909822427868,1311.4196121819366,1307.8685597651543,1246.6913113543112,34.94882542399541,55.44373236086946,93.33042519858273,155.57090843252058
