Id,JDNAME,ratio_pop,ratio_child,ratio_labor,ratio_old
2090,石岩,1.463832996,2.01273977,1.397455731,1.786847207
2091,福永,1.30367256,1.959614418,1.224718292,1.697400331
2092,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2093,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2094,南园,4.795493309,6.184497326,4.689271208,3.470876325
2095,航城,1.099995116,1.499080794,1.052127897,1.333922652
2096,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2097,福城,1.297196789,1.62272861,1.258331072,1.48207438
2098,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2099,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2100,桃源,0.920192043,1.08840051,0.87629484,1.22730542
2101,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2102,香蜜湖,0.814233616,1.105361817,0.722969847,1.268409048
2103,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
2104,石岩,1.463832996,2.01273977,1.397455731,1.786847207
2105,松岗,0.80411268,1.296844841,0.745411299,1.079422783
2106,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2107,松岗,0.80411268,1.296844841,0.745411299,1.079422783
2108,观湖,1.361897993,2.347528484,1.238478236,2.111823904
2109,石井,1.095186477,0.83476986,1.138440047,1.071651988
2110,观澜,0.879911918,1.167959005,0.843848794,1.091015454
2111,新安,1.096075918,1.859223965,0.96771805,1.983177573
2112,龙城,1.032790398,1.534438793,0.913494517,1.828797433
2113,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2114,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
2115,南山,0.961087074,1.120462464,0.918695989,1.223089443
2116,西丽,0.839335242,0.798999385,0.854103057,0.71050897
2117,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2118,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2119,盐田,0.529857404,0.701054974,0.497152473,0.636912108
2120,黄贝,1.890352251,2.549562377,1.727053867,2.510706725
2121,招商,0.698220414,0.85345792,0.63570293,1.281710956
2122,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2123,桃源,0.920192043,1.08840051,0.87629484,1.22730542
2124,民治,1.831956428,3.464319524,1.598459078,4.035224565
2125,园山,1.307601366,1.42019498,1.296267564,1.166472805
2126,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
2127,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2128,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2129,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2130,桃源,0.920192043,1.08840051,0.87629484,1.22730542
2131,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2132,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
2133,新湖,1.006229174,1.280551781,0.972446616,1.196007592
2134,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
2135,桃源,0.920192043,1.08840051,0.87629484,1.22730542
2136,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2137,民治,1.831956428,3.464319524,1.598459078,4.035224565
2138,香蜜湖,0.814233616,1.105361817,0.722969847,1.268409048
2139,公明,1.096042471,1.73918053,1.022954368,1.33889803
2140,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2141,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2142,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2143,南山,0.961087074,1.120462464,0.918695989,1.223089443
2144,福海,1.044401683,1.256956045,1.025150175,0.962315622
2145,西乡,1.631334739,2.788388017,1.47720122,2.81787235
2146,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2147,南头,0.802423551,0.937484878,0.756033588,1.186319263
2148,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2149,公明,1.096042471,1.73918053,1.022954368,1.33889803
2150,沙井,0.894402413,1.228040985,0.855552605,1.051024182
2151,园山,1.307601366,1.42019498,1.296267564,1.166472805
2152,龙城,1.032790398,1.534438793,0.913494517,1.828797433
2153,福永,1.30367256,1.959614418,1.224718292,1.697400331
2154,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2155,观澜,0.879911918,1.167959005,0.843848794,1.091015454
2156,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
2157,梅林,0.839620488,0.99390063,0.799138721,0.996311587
2158,航城,1.099995116,1.499080794,1.052127897,1.333922652
2159,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2160,福海,1.044401683,1.256956045,1.025150175,0.962315622
2161,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2162,观湖,1.361897993,2.347528484,1.238478236,2.111823904
2163,福海,1.044401683,1.256956045,1.025150175,0.962315622
2164,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2165,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2166,航城,1.099995116,1.499080794,1.052127897,1.333922652
2167,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
2168,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2169,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2170,新湖,1.006229174,1.280551781,0.972446616,1.196007592
2171,沙头,1.218733137,1.135413164,1.261032322,0.917112429
2172,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2173,福田,1.162937815,1.381736609,1.145141306,0.96554888
2174,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2175,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2176,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2177,航城,1.099995116,1.499080794,1.052127897,1.333922652
2178,蛇口,3.289384078,4.238587763,3.031069758,4.940171198
2179,新安,1.096075918,1.859223965,0.96771805,1.983177573
2180,观澜,0.879911918,1.167959005,0.843848794,1.091015454
2181,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2182,桃源,0.920192043,1.08840051,0.87629484,1.22730542
2183,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2184,龙华,1.597569043,2.400187451,1.498110496,2.173665143
2185,观湖,1.361897993,2.347528484,1.238478236,2.111823904
2186,南湾,1.729824152,2.266522878,1.606304647,2.734644297
2187,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2188,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2189,石岩,1.463832996,2.01273977,1.397455731,1.786847207
2190,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2191,沙头角,1.537281291,2.010741046,1.378543288,3.022073593
2192,福城,1.297196789,1.62272861,1.258331072,1.48207438
2193,福田,1.162937815,1.381736609,1.145141306,0.96554888
2194,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2195,盐田,0.529857404,0.701054974,0.497152473,0.636912108
2196,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
2197,松岗,0.80411268,1.296844841,0.745411299,1.079422783
2198,横岗,1.341459423,1.685529879,1.272615103,1.618607018
2199,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
2200,坂田,1.868042149,3.107379837,1.704528568,3.085177833
2201,福永,1.30367256,1.959614418,1.224718292,1.697400331
2202,福田,1.162937815,1.381736609,1.145141306,0.96554888
2203,西乡,1.631334739,2.788388017,1.47720122,2.81787235
2204,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2205,石井,1.095186477,0.83476986,1.138440047,1.071651988
2206,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2207,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
2208,西乡,1.631334739,2.788388017,1.47720122,2.81787235
2209,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2210,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2211,黄贝,1.890352251,2.549562377,1.727053867,2.510706725
2212,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2213,石岩,1.463832996,2.01273977,1.397455731,1.786847207
2214,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2215,西乡,1.631334739,2.788388017,1.47720122,2.81787235
2216,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2217,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2218,民治,1.831956428,3.464319524,1.598459078,4.035224565
2219,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2220,南园,4.795493309,6.184497326,4.689271208,3.470876325
2221,光明,0.929911199,1.729660972,0.802449921,2.442796549
2222,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
2223,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
2224,观湖,1.361897993,2.347528484,1.238478236,2.111823904
2225,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2226,新湖,1.006229174,1.280551781,0.972446616,1.196007592
2227,新安,1.096075918,1.859223965,0.96771805,1.983177573
2228,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2229,沙头角,1.537281291,2.010741046,1.378543288,3.022073593
2230,沙头,1.218733137,1.135413164,1.261032322,0.917112429
2231,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2232,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2233,西乡,1.631334739,2.788388017,1.47720122,2.81787235
2234,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2235,福永,1.30367256,1.959614418,1.224718292,1.697400331
2236,观湖,1.361897993,2.347528484,1.238478236,2.111823904
2237,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2238,西乡,1.631334739,2.788388017,1.47720122,2.81787235
2239,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2240,沙头,1.218733137,1.135413164,1.261032322,0.917112429
2241,民治,1.831956428,3.464319524,1.598459078,4.035224565
2242,坂田,1.868042149,3.107379837,1.704528568,3.085177833
2243,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
2244,南湾,1.729824152,2.266522878,1.606304647,2.734644297
2245,西丽,0.839335242,0.798999385,0.854103057,0.71050897
2246,园岭,0.960639704,1.385002775,0.84308188,1.498173459
2247,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2248,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2249,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2250,马田,1.434209198,2.386391483,1.323481277,1.877162999
2251,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2252,航城,1.099995116,1.499080794,1.052127897,1.333922652
2253,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2254,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2255,观澜,0.879911918,1.167959005,0.843848794,1.091015454
2256,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2257,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2258,坂田,1.868042149,3.107379837,1.704528568,3.085177833
2259,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2260,光明,0.929911199,1.729660972,0.802449921,2.442796549
2261,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2262,新安,1.096075918,1.859223965,0.96771805,1.983177573
2263,石岩,1.463832996,2.01273977,1.397455731,1.786847207
2264,民治,1.831956428,3.464319524,1.598459078,4.035224565
2265,龙城,1.032790398,1.534438793,0.913494517,1.828797433
2266,观澜,0.879911918,1.167959005,0.843848794,1.091015454
2267,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
2268,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2269,横岗,1.341459423,1.685529879,1.272615103,1.618607018
2270,园山,1.307601366,1.42019498,1.296267564,1.166472805
2271,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2272,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2273,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2274,桃源,0.920192043,1.08840051,0.87629484,1.22730542
2275,粤海,1.130042235,1.319482028,1.064736175,1.672191486
2276,石岩,1.463832996,2.01273977,1.397455731,1.786847207
2277,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2278,南湾,1.729824152,2.266522878,1.606304647,2.734644297
2279,民治,1.831956428,3.464319524,1.598459078,4.035224565
2280,南山,0.961087074,1.120462464,0.918695989,1.223089443
2281,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
2282,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2283,马田,1.434209198,2.386391483,1.323481277,1.877162999
2284,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2285,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
2286,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2287,沙河,0.95058121,1.011315789,0.892188529,1.676762445
2288,观澜,0.879911918,1.167959005,0.843848794,1.091015454
2289,观湖,1.361897993,2.347528484,1.238478236,2.111823904
2290,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2291,平湖,0.879836468,1.058752781,0.852515303,0.9394891
2292,西丽,0.839335242,0.798999385,0.854103057,0.71050897
2293,吉华,1.47402252,3.012964106,1.259690886,3.157938842
2294,园山,1.307601366,1.42019498,1.296267564,1.166472805
2295,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2296,松岗,0.80411268,1.296844841,0.745411299,1.079422783
2297,坂田,1.868042149,3.107379837,1.704528568,3.085177833
2298,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2299,马田,1.434209198,2.386391483,1.323481277,1.877162999
2300,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2301,马田,1.434209198,2.386391483,1.323481277,1.877162999
2302,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2303,观澜,0.879911918,1.167959005,0.843848794,1.091015454
2304,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2305,公明,1.096042471,1.73918053,1.022954368,1.33889803
2306,招商,0.698220414,0.85345792,0.63570293,1.281710956
2307,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2308,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2309,光明,0.929911199,1.729660972,0.802449921,2.442796549
2310,沙头角,1.537281291,2.010741046,1.378543288,3.022073593
2311,马田,1.434209198,2.386391483,1.323481277,1.877162999
2312,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2313,梅林,0.839620488,0.99390063,0.799138721,0.996311587
2314,南山,0.961087074,1.120462464,0.918695989,1.223089443
2315,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2316,园山,1.307601366,1.42019498,1.296267564,1.166472805
2317,龙城,1.032790398,1.534438793,0.913494517,1.828797433
2318,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2319,新湖,1.006229174,1.280551781,0.972446616,1.196007592
2320,南山,0.961087074,1.120462464,0.918695989,1.223089443
2321,盐田,0.529857404,0.701054974,0.497152473,0.636912108
2322,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2323,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2324,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
2325,福海,1.044401683,1.256956045,1.025150175,0.962315622
2326,东湖,2.718477582,4.241413565,2.362029002,4.121560777
2327,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2328,西丽,0.839335242,0.798999385,0.854103057,0.71050897
2329,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2330,吉华,1.47402252,3.012964106,1.259690886,3.157938842
2331,盐田,0.529857404,0.701054974,0.497152473,0.636912108
2332,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2333,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2334,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2335,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2336,梅林,0.839620488,0.99390063,0.799138721,0.996311587
2337,海山,1.781576506,2.206349808,1.61834992,3.47584028
2338,平湖,0.879836468,1.058752781,0.852515303,0.9394891
2339,航城,1.099995116,1.499080794,1.052127897,1.333922652
2340,东湖,2.718477582,4.241413565,2.362029002,4.121560777
2341,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
2342,西丽,0.839335242,0.798999385,0.854103057,0.71050897
2343,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2344,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
2345,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2346,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
2347,香蜜湖,0.814233616,1.105361817,0.722969847,1.268409048
2348,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2349,航城,1.099995116,1.499080794,1.052127897,1.333922652
2350,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2351,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2352,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
2353,松岗,0.80411268,1.296844841,0.745411299,1.079422783
2354,平湖,0.879836468,1.058752781,0.852515303,0.9394891
2355,石岩,1.463832996,2.01273977,1.397455731,1.786847207
2356,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
2357,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2358,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2359,吉华,1.47402252,3.012964106,1.259690886,3.157938842
2360,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2361,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2362,航城,1.099995116,1.499080794,1.052127897,1.333922652
2363,招商,0.698220414,0.85345792,0.63570293,1.281710956
2364,龙华,1.597569043,2.400187451,1.498110496,2.173665143
2365,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
2366,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2367,新湖,1.006229174,1.280551781,0.972446616,1.196007592
2368,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
2369,航城,1.099995116,1.499080794,1.052127897,1.333922652
2370,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
2371,坪山,0.834509247,1.265415001,0.748411411,1.177001981
2372,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
2373,粤海,1.130042235,1.319482028,1.064736175,1.672191486
2374,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2375,南澳,0.648221637,0.827786977,0.569818484,1.67262427
2376,新桥,1.151349327,1.693095925,1.090308406,1.338545407
2377,大浪,1.27398401,1.995108214,1.189943817,1.615465016
2378,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2379,坪地,0.862559819,0.909160933,0.856301772,0.836471827
2380,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2381,龙田,0.55828226,0.581945191,0.55793284,0.48795227
2382,园山,1.307601366,1.42019498,1.296267564,1.166472805
2383,马峦,1.118321354,1.350914941,1.074899653,1.241103468
2384,西丽,0.839335242,0.798999385,0.854103057,0.71050897
